Id,Response Date,clean_paraphrases,emotion,is_frustrated
96857792,2022-06-03 02:46:54,application is like an entire office in your phone.,neutral,no
96857792,2022-06-03 02:46:54,application is like an entire office in your phone.,neutral,no
93153616,2022-03-28 00:31:29,load times could be better.,neutral,no
95177940,2022-05-03 04:19:10,reminders are helpful for follow-up.,neutral,no
96858856,2022-06-03 03:26:11,application is necessary to improve the report part and work on the excel base report.,neutral,no
96858856,2022-06-03 03:26:11,application is necessary to improve the report part and work on the excel base report.,neutral,no
96858856,2022-06-03 03:26:11,application is necessary to improve the report part and work on the excel base report.,neutral,no
96858856,2022-06-03 03:26:11,application is necessary to improve the report part and work on the excel base report.,neutral,no
96858856,2022-06-03 03:26:11,application is necessary to improve the report part and work on the excel base report.,neutral,no
96859483,2022-06-03 03:53:50,there are frequent tech glitches.,neutral,no
96859641,2022-06-03 04:00:36,application is easy to use and excess.,approval,no
96859641,2022-06-03 04:00:36,application is easy to use and excess.,approval,no
96859712,2022-06-03 04:03:33,good dashboard.,admiration,no
96859921,2022-06-03 04:11:31,need more recordable.,neutral,no
96884468,2022-06-03 15:51:03,application is not user-friendly and always has issues.,disapproval,yes
96884468,2022-06-03 15:51:03,application is not user-friendly and always has issues.,disapproval,yes
95178269,2022-05-03 04:40:01,application takes time to copy no.,neutral,no
93582012,2022-04-04 04:18:24,steak on all parameters is not easy to use.,disapproval,yes
96889232,2022-06-03 19:13:15,otp verification should be removed.,neutral,no
93721055,2022-04-06 03:03:55,train people how to use leadsquared.,neutral,no
93721055,2022-04-06 03:03:55,train people how to use leadsquared.,neutral,no
93721055,2022-04-06 03:03:55,train people how to use leadsquared.,neutral,no
96904403,2022-06-04 03:29:51,the second data loss was minimized.,neutral,no
93904254,2022-04-09 00:07:43,multiple task issues are very slow.,neutral,no
96904732,2022-06-04 03:45:55,the lead is not working near me.,neutral,no
96904732,2022-06-04 03:45:55,the lead is not working near me.,neutral,no
95178478,2022-05-03 04:48:23,there needs to be more clearance on the rejected case.,approval,no
96904966,2022-06-04 03:57:11,application is good for tracking.,approval,no
96904966,2022-06-04 03:57:11,application is good for tracking.,approval,no
96905090,2022-06-04 04:03:30,you should add na node padd.,neutral,no
96905347,2022-06-04 04:16:12,"if application is possible to make a call from a laptop, pc, or mobile device.",neutral,no
96905347,2022-06-04 04:16:12,"if application is possible to make a call from a laptop, pc, or mobile device.",neutral,no
96905347,2022-06-04 04:16:12,"if application is possible to make a call from a laptop, pc, or mobile device.",neutral,no
96934809,2022-06-05 01:35:23,your star should be available.,neutral,no
95178586,2022-05-03 04:52:09,application takes time for auto refreshment.,neutral,no
96935627,2022-06-05 02:14:13,application was helpful.,gratitude,no
88782231,2022-01-14 02:29:05,the phone is working very slow and needs to be called multiple times.,annoyance,yes
88782231,2022-01-14 02:29:05,the phone is working very slow and needs to be called multiple times.,annoyance,yes
89715329,2022-01-29 04:18:21,you are a user interface.,neutral,no
89879396,2022-02-01 04:27:33,the summary page should be more elaborative.,neutral,no
89879888,2022-02-01 04:42:56,there is no support for mark tech.,neutral,no
94302906,2022-04-17 03:41:07,"after attending every call, you need to start recording.",neutral,no
94302906,2022-04-17 03:41:07,"after attending every call, you need to start recording.",neutral,no
96937934,2022-06-05 04:21:21,the facility track email easily.,neutral,no
95240388,2022-05-04 02:51:05,the search buttons are not working the way they used to.,disapproval,yes
95240388,2022-05-04 02:51:05,the search buttons are not working the way they used to.,disapproval,yes
95240388,2022-05-04 02:51:05,the search leads bar is on the right hand side top.,neutral,no
95240388,2022-05-04 02:51:05,the search leads bar is on the right hand side top.,neutral,no
95240388,2022-05-04 02:51:05,the search leads bar is on the right hand side top.,neutral,no
95240388,2022-05-04 02:51:05,application is a big problem.,fear,yes
90535338,2022-02-11 04:17:01,poor bcs of this pop opus.,sadness,yes
96970200,2022-06-06 03:07:16,poor product and poor service.,neutral,no
96970200,2022-06-06 03:07:16,poor product and poor service.,neutral,no
96970766,2022-06-06 03:28:38,quality and double leads.,neutral,no
96971144,2022-06-06 03:44:10,it has been built for your technical way and should be built for sales basis stage wise.,approval,no
90820942,2022-02-16 03:34:15,i am satisfied that application is working.,approval,no
90820942,2022-02-16 03:34:15,i am satisfied that application is working.,approval,no
95241005,2022-05-04 03:12:10,application is not very helpful to generate reports.,disapproval,yes
95241005,2022-05-04 03:12:10,application is not very helpful to generate reports.,disapproval,yes
96972238,2022-06-06 04:29:15,anyone can use any easy user interface and user experience.,neutral,no
96972238,2022-06-06 04:29:15,anyone can use any easy user interface and user experience.,neutral,no
96972238,2022-06-06 04:29:15,anyone can use any easy user interface and user experience.,neutral,no
90893548,2022-02-17 03:47:28,the run is slow after business hours.,neutral,no
90962793,2022-02-18 03:37:43,application is very easy to use.,approval,no
90962793,2022-02-18 03:37:43,application is very easy to use.,approval,no
95241298,2022-05-04 03:23:56,sometimes the cibil generated.,neutral,no
95241298,2022-05-04 03:23:56,we have to follow up with the concern person several times.,approval,no
97037655,2022-06-07 04:29:43,i think application is user-friendly.,approval,no
97037655,2022-06-07 04:29:43,i think application is user-friendly.,approval,no
95241530,2022-05-04 03:33:15,everything will be sorted here.,optimism,no
91444477,2022-02-26 01:52:06,data given correctly.,neutral,no
94703135,2022-04-25 04:10:32,on thursday and friday there was no support from the team.,disappointment,yes
97095341,2022-06-08 02:04:21,application was a good application.,admiration,no
97095341,2022-06-08 02:04:21,application was a good application.,admiration,no
97097529,2022-06-08 03:24:33,"flexibility to business is low, and the reporting section is poor.",neutral,no
97098361,2022-06-08 03:59:49,there is no admin training with the tools.,disapproval,yes
97098919,2022-06-08 04:22:36,application will consume time if the call placing bar is individual.,neutral,no
97098919,2022-06-08 04:22:36,application will consume time if the call placing bar is individual.,neutral,no
97098919,2022-06-08 04:22:36,application will consume time if the call placing bar is individual.,neutral,no
97099019,2022-06-08 04:25:53,application is a good experience.,joy,no
97099019,2022-06-08 04:25:53,application is a good experience.,joy,no
97099034,2022-06-08 04:26:51,"if i mention a lead as junk, then the further option for follow-up should not come automatically, and application should pop up either reason or comment for the junk.",neutral,no
97099034,2022-06-08 04:26:51,"if i mention a lead as junk, then the further option for follow-up should not come automatically, and application should pop up either reason or comment for the junk.",neutral,no
97099034,2022-06-08 04:26:51,"if i mention a lead as junk, then the further option for follow-up should not come automatically, and application should pop up either reason or comment for the junk.",neutral,no
97099034,2022-06-08 04:26:51,"if i mention a lead as junk, then the further option for follow-up should not come automatically, and application should pop up either reason or comment for the junk.",neutral,no
92157917,2022-03-10 03:23:44,the search for deals is not working correctly.,disapproval,yes
92157917,2022-03-10 03:23:44,the search for deals is not working correctly.,disapproval,yes
97099069,2022-06-08 04:28:14,there is an option to select multiple activities at once under manage activities and the same for the task under manage tasks.,neutral,no
97099069,2022-06-08 04:28:14,there is an option to select multiple activities at once under manage activities and the same for the task under manage tasks.,neutral,no
97099069,2022-06-08 04:28:14,there is an option to select multiple activities at once under manage activities and the same for the task under manage tasks.,neutral,no
97099069,2022-06-08 04:28:14,there is an option to select multiple activities at once under manage activities and the same for the task under manage tasks.,neutral,no
97099069,2022-06-08 04:28:14,there is no way to make advance search under manage tasks.,disapproval,yes
97099069,2022-06-08 04:28:14,there is no way to make advance search under manage tasks.,disapproval,yes
97157345,2022-06-09 03:09:17,the battery is draining so fast.,neutral,no
97157345,2022-06-09 03:09:17,the battery is draining so fast.,neutral,no
97157598,2022-06-09 03:20:33,poor little more.,sadness,yes
97158853,2022-06-09 04:17:39,excellent experience.,admiration,no
93087709,2022-03-26 03:03:52,application should be user-friendly.,neutral,no
93087709,2022-03-26 03:03:52,application should be user-friendly.,neutral,no
93160543,2022-03-28 03:58:35,there are so many pending issues.,neutral,no
93160543,2022-03-28 03:58:35,we can let you know how to improve.,optimism,no
97214858,2022-06-10 02:17:22,application helps to keep a clean record.,neutral,no
97214858,2022-06-10 02:17:22,application helps to keep a clean record.,neutral,no
97215097,2022-06-10 02:24:31,the location accuracy is poor.,disapproval,yes
97215623,2022-06-10 02:43:27,too many times slow.,neutral,no
93792109,2022-04-07 04:15:08,gung uptime is very short.,neutral,no
97217535,2022-06-10 03:57:34,there are daily leads in the database.,neutral,no
97217535,2022-06-10 03:57:34,there are daily leads in the database.,neutral,no
97217538,2022-06-10 03:57:41,"sometimes the application work, and sometimes the edits updated.",neutral,no
